0820230510222012Albero Bajo                                                                                         1251250101340110310300100004906300200207605S
0820230510222014Alcalá de Gurrea                                                                                    1251250062300121421400000012015900200118105S
0820230510222019Alerre                                                                                              1251250062130118618600400008811800900614405S
0820230510222020Alfántega                                                                                           0480480081240111111100100004606900100208105S
0820230510222029Antillón                                                                                            1251250061360111511500100005508700200010205S
0820230510222032Aragüés del Puerto                                                                                  1301300011170110910900000004305900000207805S
0820230510222036Argavieso                                                                                           1251250061260109509500100004807000100308105S
0820230510222037Arguis                                                                                              1251250061530113813800200006208500400010505S
0820230510222040Azanuy-Alins                                                                                        0480480091740115315300200008410600200012905S
0820230510222041Azara                                                                                               0480480071600114614600000005109400100211705S
0820230510222042Azlor                                                                                               0480480071480112512500200007409600200210805S
0820230510222051Bárcabo                                                                                             0660660031080110410401600003805800100108905S
0820230510222062Bisaurri                                                                                            0660660041730116216200100005809000000212705S
0820230510222063Biscarrués                                                                                          1251250061930117817800200008211200000215005S
0820230510222064Blecua y Torres                                                                                     1251250061880116616600200006408600700410305S
0820230510222072Caldearenas                                                                                         1301300022410120820800300005507700500810705S
0820230510222075Camporrélls                                                                                         0480480091360112112100000005907600000109505S
0820230510222079Capdesaso                                                                                           1251250102040114214201800006307600000209605S
0820230510222086Castiello de Jaca                                                                                   1301300012490121121100400008210000600313705S
0820230510222088Castillazuelo                                                                                       0480480071640114014000000006308900100010705S
0820230510222090Colungo                                                                                             0480480071230110810800700004907000100008705S
0820230510222094Chalamera                                                                                           1121120111170110910900100004406400100008905S
0820230510222102Estada                                                                                              0480480072060117717700000009712800200114905S
0820230510222105Estopiñán del Castillo                                                                              0480480041170109709700000005306800000508205S
0820230510222107Fanlo                                                                                               0660660031060111511500900002304600000109205S
0820230510222111Foradada del Toscar                                                                                 0660660041680113513500400005208300300011305S
0820230510222114Gistaín                                                                                             0660660031290110810800000005007200100010005S
0820230510222124Huerto                                                                                              1251250102300118618600200006810300200213505S
0820230510222126Ibieca                                                                                              1251250061100110510500000006508100000509305S
0820230510222128Ilche                                                                                               0480480071880117917900100007711500600512305S
0820230510222129Isábena                                                                                             0480480042390118018001100007110300200413605S
0820230510222131Jasa                                                                                                1301300011050108708700000003204400000706005S
0820230510222133Labuerda                                                                                            0660660031460112412401600005506900000209305S
0820230510222135Laluenga                                                                                            0480480072020117917900200008009900401010505S
0820230510222141Lascellas-Ponzano                                                                                   0480480071350111911900000007107100200310505S
0820230510222142Lascuarre                                                                                           0480480041410110810800200003106700300207905S
0820230510222143Laspaúles                                                                                           0480480042280119919900600008811800400314305S
0820230510222157Montanuy                                                                                            0480480042240121821800500009114100200418905S
0820230510222162Novales                                                                                             1251250061550113113100100006108400200010405S
0820230510222175Peralta de Calasanz                                                                                 0480480092210117717700000007010000300111505S
0820230510222176Peraltilla                                                                                          0480480072230118618600200008813200300514205S
0820230510222177Perarrúa                                                                                            0480480041080109409400200004105500200506605S
0820230510222178Pertusa                                                                                             1251250061250111911900000004507700000111105S
0820230510222184Poleñino                                                                                            1251250101930116716700200008210600000414805S
0820230510222186Pozán de Vero                                                                                       0480480072410119219200100009411800100514405S
0820230510222189Puértolas                                                                                           0660660032160118118100300007511300000116005S
0820230510222190El Pueyo de Araguás                                                                                 0660660031680114414400400006709100100011605S
0820230510222202Salas Bajas                                                                                         0480480071900115015000200007510700200112005S
0820230510222203Salillas                                                                                            1251250061020108708700800004305700100106305S
0820230510222206Sangarrén                                                                                           1251250102190117317300100008511100400911605S
0820230510222207San Juan de Plan                                                                                    0660660031580112212200200005106400100109005S
0820230510222209Santa Cruz de la Serós                                                                              1301300011940216316300400007810000600212905S
0820230510222214Secastilla                                                                                          0480480041510111911900200005406800100210305S
0820230510222215Seira                                                                                               0660660041590113613600300005006900400009805S
0820230510222220Sesa                                                                                                1251250061600114914900000007110800000213005S
0820230510222221Sesué                                                                                               0660660041280109509500000002103700000005405S
0820230510222227Tella-Sin                                                                                           0660660032280119819800800007811400000416205S
0820230510222229Tolva                                                                                               0480480041320111011000200004606400000008005S
0820230510222232Torralba de Aragón                                                                                  1251250101050108508500000004505500000206905S
0820230510222233Torre la Ribera                                                                                     0480480041010108308300300002604700000305505S
0820230510222239Tramaced                                                                                            1251250061100108808800300004406300300406505S
0820230510222248Vicién                                                                                              1251250061280111411600000006408800000110005S
0820230510222249Villanova                                                                                           0660660041700113013000000005506500300708405S
0820230510222252Yebra de Basa                                                                                       1301300021540113513500400006408600100809205S
0820230510222906Santa María de Dulcis                                                                               0480480072010117917900400007310600700212505S
0820230510222908Hoz y Costean                                                                                       0480480072400120520500600006911800100114705S
0820230510244006Alacón                                                                                              0500500272190119419400000010012500200015105S
0820230510244007Alba                                                                                                2162160291810115315300000009511600400612305S
0820230510244021Allepuz                                                                                             2162160301240110110100200004205500100008705S
0820230510244026Arcos de las Salinas                                                                                2162160321170109409400000004306100200107105S
0820230510244027Arens de Lledó                                                                                      0130130332140116216201900009010800500210105S
0820230510244028Argente                                                                                             0500500292080116816800100008812700400214105S
0820230510244031Azaila                                                                                              0130130231050108308300100003404600600004605S
0820230510244034Bañón                                                                                               0500500251570112512500200005507801000408505S
0820230510244035Barrachina                                                                                          0500500251160109909900000005307200100008005S
0820230510244038Belmonte de San José                                                                                0130130281360110510500200005206900000108805S
0820230510244039Bello                                                                                               0500500252300119219200100008812300200115605S
0820230510244040Berge                                                                                               0130130282310118418400100008913600400415305S
0820230510244042Blancas                                                                                             0500500251400111611600100005707400200208705S
0820230510244044Bordón                                                                                              0130130301110108908900200005406500200007805S
0820230510244053Camañas                                                                                             2162160291370109609600200004205400000407505S
0820230510244054Camarena de la Sierra                                                                               2162160321230110810800100006408100100109405S
0820230510244063Cañizar del Olivar                                                                                  2162160261030106606600000004004700000005805S
0820230510244067Castelnou                                                                                           0130130231130108708700100004605800000008705S
0820230510244082Corbalán                                                                                            2162160291100109209200000005307100000008105S
0820230510244093Cuevas de Almudén                                                                                   2162160261260108108100000003605600000106305S
0820230510244094Cuevas Labradas                                                                                     2162160291330112312300000006709600800609905S
0820230510244096Ejulve                                                                                              2162160271860114814800100006708400300114405S
0820230510244097Escorihuela                                                                                         2162160291380112612600400005207800500208605S
0820230510244100Estercuel                                                                                           2162160272050117217200000009010400100513005S
0820230510244103Formiche Alto                                                                                       2162160321590113913900300005709100100112205S
0820230510244106Fortanete                                                                                           2162160302090114914900100008210900200312605S
0820230510244109Frías de Albarracín                                                                                 2162160311050109809800100003705800000008605S
0820230510244113Fuentes de Rubielos                                                                                 2162160321600109909900400005806400000108405S
0820230510244115Galve                                                                                               2162160291500111211200100003208000000010605S
0820230510244118La Ginebrosa                                                                                        0130130282000114414400000007209400400910805S
0820230510244119Griegos                                                                                             2162160311400112612600000007308000000009805S
0820230510244120Guadalaviar                                                                                         2162160312490121421400000010013000800415905S
0820230510244123Hinojosa de Jarque                                                                                  2162160261060109809800000004805900400006405S
0820230510244135Libros                                                                                              2162160291020109509500000004806600000109405S
0820230510244137Linares de Mora                                                                                     2162160322350119219201400009211300500913305S
0820230510244138Loscos                                                                                              0500500251180111111100200005506800200109305S
0820230510244141Lledó                                                                                               0130130331710112212200800005007900100309305S
0820230510244149Mirambel                                                                                            0130130301110109109100200003306200600007105S
0820230510244151Molinos                                                                                             0130130302270119319301900009913300200315205S
0820230510244163Noguera de Albarracín                                                                               2162160311380110710700100004406600300208205S
0820230510244165Nogueruelas                                                                                         2162160322050115015000500008710200500411705S
0820230510244168Odón                                                                                                0500500252140117917900000008512200101212705S
0820230510244173Los Olmos                                                                                           0130130281200109509500000004806600300307305S
0820230510244175Orrios                                                                                              2162160291230111311300400003507000000211105S
0820230510244176Palomar de Arroyos                                                                                  2162160261720114714700000006810100200511505S
0820230510244177Pancrudo                                                                                            0500500291230109409400000003505400000107205S
0820230510244185El Pobo                                                                                             2162160291060108108100000004706500100007505S
0820230510244187La Portellada                                                                                       0130130332360119519500400009213100100216105S
0820230510244193Puertomingalvo                                                                                      2162160321410109809800600004806300200107805S
0820230510244194Ráfales                                                                                             0130130331460111411400300005908400100010005S
0820230510244196Riodeva                                                                                             2162160291360111011000100006607700100008505S
0820230510244198Royuela                                                                                             2162160312250119819800000008312300200415405S
0820230510244206San Agustín                                                                                         2162160321340111911900200004807500200509405S
0820230510244207San Martín del Río                                                                                  0500500251320112212200000007208400200410405S
0820230510244215Terriente                                                                                           2162160311910117917900400007310600200314805S
0820230510244219Tornos                                                                                              0500500251960116216200200007509100400411605S
0820230510244220Torralba de los Sisones                                                                             0500500251510111711700300004708800000209905S
0820230510244222Torrecilla del Rebollar                                                                             0500500251210112012000000005407800000310505S
0820230510244225Torre del Compte                                                                                    0130130331250110810800600005106500000108305S
0820230510244226Torrelacárcel                                                                                       2162160291400111211200100005007200300507605S
0820230510244228Torremocha de Jiloca                                                                                2162160291060109309300100005706700200307705S
0820230510244229Torres de Albarracín                                                                                2162160311680113913900100006709700000211605S
0820230510244230Torrevelilla                                                                                        0130130281700113913900000006409700300111105S
0820230510244235Tramacastilla                                                                                       2162160311170109509500100003404600200106205S
0820230510244240Valbona                                                                                             2162160321880116116100200010312300200413005S
0820230510244257Villar del Cobo                                                                                     2162160311650114914900000007209300300111505S
0820230510244260Villarluengo                                                                                        2162160301740113813800700005207900100209205S
0820230510244262Villarroya de los Pinares                                                                           2162160301720113713700000006509600300012105S
0820230510244265Vinaceite                                                                                           0130130232110116516501000007412600100114205S
0820230510244266Visiedo                                                                                             0500500291180110510500100003706600700207105S
0820230510250002Acered                                                                                              0940940241380112012000900006107800000209505S
0820230510250003Agón                                                                                                2512510131390112312300500006208000201108005S
0820230510250005Aguilón                                                                                             0940940212440125425400200016818900000123605S
0820230510250009Alarba                                                                                              0670670201040110610601600004406000200006905S
0820230510250011Albeta                                                                                              2512510131440112812800000008810200100211105S
0820230510250012Alborge                                                                                             2972970181110108808800000004406300200106605S
0820230510250013Alcalá de Ebro                                                                                      2972970152390120520500000012114700100117105S
0820230510250014Alcalá de Moncayo                                                                                   2512510121570113013000300007810400000311205S
0820230510250023Almonacid de la Cuba                                                                                2972970222340119519500600009013500100616405S
0820230510250028Anento                                                                                              0940940241010109009000200005306500000008305S
0820230510250030Añón de Moncayo                                                                                     2512510122020119119100500009713200100115305S
0820230510250031Aranda de Moncayo                                                                                   0670670141320111611600000006008200000309105S
0820230510250036Asín                                                                                                0950950051040109409400000004105100100008105S
0820230510250037Atea                                                                                                0940940241410112412400200006507400000311905S
0820230510250044Bardallur                                                                                           2972970162490120320300100010112900100814105S
0820230510250046Belmonte de Gracián                                                                                 0670670201830115615600300009311300200411805S
0820230510250060Bulbuente                                                                                           2512510132440118118100200007309001001509805S
0820230510250061Bureta                                                                                              2512510132130118018000000009513100900614205S
0820230510250071Campillo de Aragón                                                                                  0670670201270111611600200005007700000009805S
0820230510250072Carenas                                                                                             0670670201780118518501100010111800100113905S
0820230510250077Castejón de Valdejasa                                                                               0950950052090118918900000010313300100315805S
0820230510250078Castiliscar                                                                                         0950950052300119619600000009611700300214605S
0820230510250083Cinco Olivas                                                                                        0740740181020108608600100004005200400006305S
0820230510250085Codo                                                                                                2972970222080118218200000010314300100016505S
0820230510250086Codos                                                                                               0940940202320116116200200007909800100011805S
0820230510250090Cubel                                                                                               0940940241530112912900000007207700600008805S
0820230510250098Encinacorba                                                                                         0940940211850116016000100007110100100111505S
0820230510250106Los Fayos                                                                                           2512510121310112012000200007409000100110005S
0820230510250109El Frago                                                                                            0950950051170110510500000005807400100008905S
0820230510250111Fréscano                                                                                            2512510132040117717700100007209601100210905S
0820230510250114Fuendetodos                                                                                         2972970221440112912900200006409200200211305S
0820230510250116Fuentes de Jiloca                                                                                   0940940202080117817802100008713600100115305S
0820230510250117Gallocanta                                                                                          0940940241200110510500000003906800000308505S
0820230510250133Lagata                                                                                              2972970221090110610600200005406600100208305S
0820230510250134Langa del Castillo                                                                                  0940940241150110910900000005807200300208505S
0820230510250140Litago                                                                                              2512510121940118118100000010411900100617405S
0820230510250141Lituénigo                                                                                           2512510121210110910900000005608300100010105S
0820230510250146Lucena de Jalón                                                                                     2972970162260119619600800009812601400712405S
0820230510250154Mainar                                                                                              0940940241700111811800300005708500200109405S
0820230510250161Manchones                                                                                           0940940141030108808800000003105500100107605S
0820230510250162Mara                                                                                                0670670201680113213200100006508400100110305S
0820230510250167Mezalocha                                                                                           0940940212320119919900200010813800500315005S
0820230510250171Moneva                                                                                              2972970221150111811800000006408200000110805S
0820230510250172Monreal de Ariza                                                                                    0670670201930116716700200007310600200014405S
0820230510250173Monterde                                                                                            0670670201330115315300400008010500000113805S
0820230510250176Morata de Jiloca                                                                                    0670670202500123123103000010214900300018305S
0820230510250180Mozota                                                                                              0940940171230111111100000008009100000210005S
0820230510250184Murero                                                                                              0940940241040109809800500004806200100107005S
0820230510250185Murillo de Gállego                                                                                  0950950061970115515500800006508100000011105S
0820230510250194Olvés                                                                                               0670670201100109209201300004406600000008505S
0820230510250196Orera                                                                                               0670670201160109509500000006107200200407605S
0820230510250202Paracuellos de la Ribera                                                                            0670670201290110810800100005006400100307605S
0820230510250218Puebla de Albortón                                                                                  2972970221290112012000000006608500200110005S
0820230510250227Romanos                                                                                             0940940241190110610600100003806100000009205S
0820230510250232Salvatierra de Esca                                                                                 0950950011990116516500000008011200900211905S
0820230510250237Santa Cruz de Moncayo                                                                               2512510121250110010000000005207300300108205S
0820230510250238Santa Eulalia de Gállego                                                                            0950950061020108408400400003905000100006805S
0820230510250242Sediles                                                                                             0670670201060109309300000005906900000008205S
0820230510250254Tierga                                                                                              0670670141790116316300000008511400300014205S
0820230510250255Tobed                                                                                               0670670202150118118100700008411200600912305S
0820230510250257Torralba de Ribota                                                                                  0670670201680116416400200008312200000015105S
0820230510250261Torrellas                                                                                           2512510122360119319300100009512200501013605S
0820230510250263Torrijo de la Cañada                                                                                0670670202010117817800600009011900100413605S
0820230510250264Tosos                                                                                               0940940211620115815802400003610100000013905S
0820230510250266Trasobares                                                                                          2972970141250111511500000005806700500307005S
0820230510250275Valmadrid                                                                                           2972970221100111011000000005606400100210705S
0820230510250276Valpalmas                                                                                           0950950051340113313301300006408600200011705S
0820230510250278Velilla de Ebro                                                                                     2972970182000117317300100009511400300512705S
0820230510250284Villafeliche                                                                                        0940940201540114014001200006110000000111605S
0820230510250291Villar de los Navarros                                                                              2972970241410112412400700008109800000211305S
0820230510250901Biel                                                                                                0950950051700214714700300007609000900011305S
0820230510333048Pesoz                                                                                               0340340001380113013000000006709500100111705S
0820230510333078Yernes y Tameza                                                                                     0260260001330113113100000006810500000012205S
0820230510407019Escorca                                                                                             0270270001870116416400600005908900100411205S
0820230510639053Polaciones                                                                                          0800800002160219619600100009113000200415805S
0820230510639070San Miguel de Aguayo                                                                                0590590001540115015000100008211900300014005S
0820230510639077Santiurde de Reinosa                                                                                0590590002420123023000100011415200200117705S
0820230510639089Tudanca                                                                                             0800800001500114114100000006610200000212905S
0820230510702013Balsa de Ves                                                                                        0030030001260112212200100006307600500409705S
0820230510702028Cotillas                                                                                            0080080001290112412400200005607400100709405S
0820230510702047Masegoso                                                                                            0080080001140113013000000006908200000311205S
0820230510702066La Recueja                                                                                          0030030002210120720700300010815100200217205S
0820230510702082Villatoya                                                                                           0030030001060110410400200004906600000008205S
0820230510702083Villavaliente                                                                                       0030030002020119319300500012114800000018005S
0820230510713029Cañada de Calatrava                                                                                 0340340001040108908900000004605700100307405S
0820230510713030Caracuel de Calatrava                                                                               0710710001250112612600600004306200800207905S
0820230510713041Fontanarejo                                                                                         0340340002460121921900000008813200200817505S
0820230510713043Fuenllana                                                                                           0930930002140120420400500012714700300216805S
0820230510713059Navalpino                                                                                           0340340002030118918900600011813900200217005S
0820230510713075San Lorenzo de Calatrava                                                                            0710710002060118818800000011814100000716505S
0820230510713086Valdemanco del Esteras                                                                              0710710001640115115100000008010000000412605S
0820230510716002El Acebrón                                                                                          2032030002310118518500600006113200500615005S
0820230510716003Alarcón                                                                                             1341340001520114314300400007810300000612405S
0820230510716004Albaladejo del Cuende                                                                               0780780002300121621600500012715900100219005S
0820230510716006Albendea                                                                                            0780780001220111111100100004307500100109505S
0820230510716010Alcázar del Rey                                                                                     2032030001340113613600200007008600100110405S
0820230510716016Almendros                                                                                           2032030002340121821800600010714300200616605S
0820230510716019Altarejos                                                                                           0780780002050119119100100010513600200414705S
0820230510716024Arguisuelas                                                                                         0780780001330112012000100005807600100109205S
0820230510716026Atalaya del Cañavate                                                                                1901900001100110010000500005206200000108505S
0820230510716034Belmontejo                                                                                          0780780001410113013000000008410700000311905S
0820230510716035Beteta                                                                                              0780780002290121821800300009714100101018205S
0820230510716036Boniches                                                                                            0780780001410111011000200004806700200208105S
0820230510716040Buenache de la Sierra                                                                               0780780001060109909900100005005800100008305S
0820230510716043Campillos-Paravientos                                                                               0780780001030109009000000003805800500006805S
0820230510716045Canalejas del Arroyo                                                                                0780780001680117217200700008410400100212805S
0820230510716046Cañada del Hoyo                                                                                     0780780002310121321400200013415600100118105S
0820230510716047Cañada Juncosa                                                                                      1901900002310119119100300010413400100215905S
0820230510716049El Cañavate                                                                                         1901900001360113413400000005607900200110905S
