042023051022211999Gurrea de Gállego                                                                                   012512500600001460000040000122000001220000000030000000000000617000008020000001300000024000009090090000000000000000S
042023051022212599Huesca                                                                                              012512500600053305000680003937800039383000002430000000000014386000193150000049100000375000240180250000000000000000S
042023051022212799Igriés                                                                                              012512500600000703000010000053700000537000000030000000000000185000002750000001100000011000003580070000000000000000S
042023051022213099Jaca                                                                                                013013000100013437000170001046700010467000000700000000000003623000047970000008300000106000060970170000000000000000S
042023051022213699Lalueza                                                                                             012512501000000888000020000074300000743000000210000000000000364000004800000001100000005000005890070000000000000000S
042023051022213799Lanaja                                                                                              012512501000001189000020000098200000982000000060000000000000460000006160000000300000006000007450090000000000000000S
042023051022214499Laspuña                                                                                             006606600300000286000010000024600000246000000060000000000000116000001540000000800000004000002080070000000000000000S
042023051022214999Loarre                                                                                              012512500600000353000010000032800000328000000020000000000000171000002260000000900000004000002540070000000000000000S
042023051022215099Loporzano                                                                                           012512500600000574000010000052300000523000000100000000000000214000003060000000300000002000004130070000000000000000S
042023051022215699Monflorite-Lascasas                                                                                 012512500600000442000010000033000000330000000020000000000000157000002310000000300000006000002810070000000000000000S
042023051022215899Monzón                                                                                              004804800800017650000210001212400012124000001790000000000004797000064100000008100000069000079560170000000000000000S
042023051022216099Naval                                                                                               004804800700000263000010000021800000218000000120000000000000090000001260000000800000006000001550070000000000000000S
042023051022216399Nueno                                                                                               012512500600000584000010000045300000453000000110000000000000204000002830000000500000005000003510070000000000000000S
042023051022216599Ontiñena                                                                                            011211201100000514000010000043400000434000000120000000000000243000003020000000300000008000003600070000000000000000S
042023051022216799Osso de Cinca                                                                                       011211201100000650000020000045700000457000000130000000000000225000002970000000900000021000003360070000000000000000S
042023051022217099Panticosa                                                                                           013013000200000887000010000076700000767000000160000000000000306000003760000001700000014000005290070000000000000000S
042023051022217299Peñalba                                                                                             011211201000000757000010000050100000501000000250000000000000260000003500000000500000006000004010070000000000000000S
042023051022217399Las Peñas de Riglos                                                                                 013013000600000260000010000023600000236000000030000000000000094000001250000000800000012000001560070000000000000000S
042023051022217499Peralta de Alcofea                                                                                  012512500700000596000010000051500000515000000440000000000000250000003420000000800000011000004210070000000000000000S
042023051022218299Plan                                                                                                006606600300000283000030000023400000234000000010000000000000087000001350000000600000001000001840070000000000000000S
042023051022218799La Puebla de Castro                                                                                 004804800400000415000010000034200000342000000200000000000000190000002150000000400000008000002410070000000000000000S
042023051022219399Pueyo de Santa Cruz                                                                                 004804800800000318000010000026600000266000000010000000000000119000001620000000200000003000002000070000000000000000S
042023051022219599Quicena                                                                                             012512500600000295000010000024900000249000000000000000000000114000001490000002100000003000001770070000000000000000S
042023051022219799Robres                                                                                              012512501000000537000010000043600000436000000070000000000000197000002990000000700000012000003390070000000000000000S
042023051022219999Sabiñánigo                                                                                          013013000200009371000130000706100007061000001130000000000002475000032870000008000000078000041800130000000000000000S
042023051022220099Sahún                                                                                               006606600400000308000010000025800000258000000080000000000000071000001120000001200000009000001500070000000000000000S
042023051022220199Salas Altas                                                                                         004804800700000316000010000025500000255000000010000000000000080000001340000000300000000000001750070000000000000000S
042023051022220499Sallent de Gállego                                                                                  013013000200001557000050000124400001244000000250000000000000482000006250000005300000048000007420090000000000000000S
042023051022220599San Esteban de Litera                                                                               004804800900000586000010000044800000448000000060000000000000208000002740000000200000002000003320070000000000000000S
042023051022220899Santa Cilia                                                                                         013013000100000254000010000020200000202000000020000000000000080000001370000000400000001000001770070000000000000000S
042023051022221399Sariñena                                                                                            012512501000004164000060000290300002903000001020000000000001181000016770000002600000042000020900110000000000000000S
042023051022221799Sena                                                                                                012512501000000496000010000035000000350000000030000000000000179000002490000000500000010000002830070000000000000000S
042023051022222299Siétamo                                                                                             012512500600000697000010000055900000559000000100000000000000228000003060000002800000006000003740070000000000000000S
042023051022222599Tamarite de Litera                                                                                  004804800900003445000050000248100002481000000210000000000001058000014100000004300000028000016270110000000000000000S
042023051022222699Tardienta                                                                                           012512501000000937000010000071800000718000000120000000000000298000004230000000400000015000005230070000000000000000S
042023051022222899Tierz                                                                                               012512500600000822000010000057700000577000000070000000000000255000003590000001000000003000004290070000000000000000S
042023051022223099Torla-Ordesa                                                                                        006606600300000307000010000028600000286000000010000000000000135000001980000000300000007000002420070000000000000000S
042023051022223499Torrente de Cinca                                                                                   011211201100001151000010000077700000777000000440000000000000360000004920000001200000006000005900090000000000000000S
042023051022223699Torres de Barbués                                                                                   012512501000000256000010000022500000225000000020000000000000121000001540000000300000002000001970070000000000000000S
042023051022224599Velilla de Cinca                                                                                    011211201100000476000010000031500000315000000220000000000000183000002430000000100000015000002680070000000000000000S
042023051022225099Villanúa                                                                                            013013000100000560000010000044100000441000000150000000000000162000002250000001500000014000002790070000000000000000S
042023051022225199Villanueva de Sigena                                                                                012512501000000370000010000029000000290000000040000000000000132000002050000000900000003000002470070000000000000000S
042023051022225499Zaidín                                                                                              011211201100001872000020000105400001054000000220000000000000516000006620000001000000018000007530090000000000000000S
042023051022290199Valle de Hecho                                                                                      013013000100000810000010000070000000700000000060000000000000252000003580000001600000011000004490070000000000000000S
042023051022290299Puente la Reina de Jaca                                                                             013013000100000261000010000023000000230000000050000000000000093000001400000000400000001000001800070000000000000000S
042023051022290399San Miguel del Cinca                                                                                004804800800000801000020000062800000628000000170000000000000322000004320000001200000027000004840070000000000000000S
042023051022290499La Sotonera                                                                                         012512500600000919000020000077700000777000000050000000000000374000005110000001700000005000005690070000000000000000S
042023051022290599Lupiñén-Ortilla                                                                                     012512500600000354000010000027800000278000000060000000000000155000001830000000100000000000002310070000000000000000S
042023051022290799Aínsa-Sobrarbe                                                                                      006606600300002315000020000158000001580000000950000000000000580000008270000001400000013000010960110000000000000000S
042023051022290999Vencillón                                                                                           011211200900000415000010000031900000319000000030000000000000153000001980000000400000000000002350070000000000000000S
042023051024400499Aguaviva                                                                                            001301302800000556000010000043100000431000000220000000000000207000002900000000100000000000003510070000000000000000S
042023051024400899Albalate del Arzobispo                                                                              001301302300001959000020000150500001505000000170000000000000704000009100000001400000022000010850090000000000000000S
042023051024400999Albarracín                                                                                          021621603100001008000010000080300000803000000080000000000000356000005200000001200000011000006110090000000000000000S
042023051024401099Albentosa                                                                                           021621603200000275000010000019200000192000000000000000000000076000001200000000300000001000001470070000000000000000S
042023051024401299Alcalá de la Selva                                                                                  021621603200000383000010000033600000336000000050000000000000184000002340000000700000004000002690070000000000000000S
042023051024401399Alcañiz                                                                                             001301302800016054000180001136600011366000002520000000000004619000060270000014800000085000073820170000000000000000S
042023051024401499Alcorisa                                                                                            001301302800003252000040000249700002497000000560000000000001160000016100000001400000032000019720110000000000000000S
042023051024401699Alfambra                                                                                            021621602900000490000010000040700000407000000060000000000000217000002880000000400000008000003200070000000000000000S
042023051024401799Aliaga                                                                                              021621602600000323000010000028800000288000000030000000000000136000001760000000800000002000002210070000000000000000S
042023051024402299Alloza                                                                                              001301302700000553000010000045300000453000000040000000000000205000002790000000500000019000003180070000000000000000S
042023051024402599Andorra                                                                                             001301302700007201000100000561300005613000000510000000000002294000031280000007200000122000037060130000000000000000S
042023051024402999Ariño                                                                                               001301302700000665000010000058200000582000000390000000000000322000004590000000400000021000005010070000000000000000S
042023051024403399Báguena                                                                                             005005002500000271000010000022600000226000000000000000000000110000001400000000900000005000001510070000000000000000S
042023051024403799Beceite                                                                                             001301303300000550000010000047800000478000000160000000000000267000003500000000400000007000003830070000000000000000S
042023051024404599Bronchales                                                                                          021621603100000435000010000038200000382000000050000000000000201000002610000000300000008000003140070000000000000000S
042023051024404799Burbáguena                                                                                          005005002500000278000010000021200000212000000010000000000000091000001010000000000000000000001520070000000000000000S
042023051024404999Calaceite                                                                                           001301303300000993000010000078100000781000000140000000000000257000004310000000700000006000005860070000000000000000S
042023051024405099Calamocha                                                                                           005005002500004485000060000314000003140000000720000000000001188000017620000002400000029000021900110000000000000000S
042023051024405199Calanda                                                                                             001301302800003755000040000256900002569000000670000000000001191000016150000002900000043000018780110000000000000000S
042023051024405699Caminreal                                                                                           005005002500000625000010000042100000421000000140000000000000221000003080000000700000005000003350070000000000000000S
042023051024405999Cantavieja                                                                                          001301303000000707000010000057700000577000000100000000000000282000004310000001000000008000004830070000000000000000S
042023051024406899Castelserás                                                                                         001301302800000793000010000065100000651000000100000000000000329000004690000001500000015000005110070000000000000000S
042023051024407199Castellote                                                                                          001301303000000677000020000058600000586000000110000000000000198000003640000001000000010000004250070000000000000000S
042023051024407499Cedrillas                                                                                           021621602900000634000010000044200000442000000120000000000000178000002620000000300000010000003300070000000000000000S
042023051024407599Celadas                                                                                             021621602900000362000010000030600000306000000020000000000000096000001880000000400000008000002360070000000000000000S
042023051024407699Cella                                                                                               021621602900002611000030000202800002028000000150000000000000953000012970000001500000026000015770110000000000000000S
042023051024408099La Codoñera                                                                                         001301302800000317000010000024800000248000000030000000000000127000001770000000300000004000002240070000000000000000S
042023051024408699Cretas                                                                                              001301303300000563000010000041500000415000000160000000000000222000002970000000600000002000003460070000000000000000S
042023051024409999Escucha                                                                                             021621602600000773000010000060000000600000000060000000000000289000003990000000400000006000004920070000000000000000S
042023051024410799Foz-Calanda                                                                                         001301302800000273000010000021100000211000000030000000000000114000001340000000100000008000001530070000000000000000S
042023051024410899La Fresneda                                                                                         001301303300000462000010000035400000354000000300000000000000166000002320000000100000005000002970070000000000000000S
042023051024411299Fuentes Claras                                                                                      005005002500000434000010000038200000382000000030000000000000151000002010000002400000025000002080070000000000000000S
042023051024411499Fuentespalda                                                                                        001301303300000293000010000023500000235000000070000000000000138000001810000000500000002000002050070000000000000000S
042023051024411799Gea de Albarracín                                                                                   021621603100000434000010000039800000398000000010000000000000195000002540000000800000004000002990070000000000000000S
042023051024412299Híjar                                                                                               001301302300001751000020000126500001265000000110000000000000557000007540000001400000024000009170090000000000000000S
042023051024412699La Iglesuela del Cid                                                                                001301303000000395000010000030000000300000000000000000000000106000001650000000500000012000002090070000000000000000S
042023051024414399Manzanera                                                                                           021621603200000533000010000039200000392000000060000000000000171000002430000001100000013000002900070000000000000000S
042023051024414499Martín del Río                                                                                      005005002600000372000010000030900000309000000020000000000000109000001900000000000000006000002230070000000000000000S
042023051024414599Mas de las Matas                                                                                    001301302800001255000020000099300000993000000390000000000000449000005810000008300000031000005770090000000000000000S
042023051024414699La Mata de los Olmos                                                                                001301302800000270000010000018300000183000000230000000000000076000001230000000000000003000001550070000000000000000S
042023051024414799Mazaleón                                                                                            001301303300000487000010000037100000371000000020000000000000179000002480000001200000008000002850070000000000000000S
042023051024415399Monreal del Campo                                                                                   005005002500002499000030000172000001720000000200000000000000628000009230000003100000023000011010110000000000000000S
042023051024415599Montalbán                                                                                           005005002600001209000020000101600001016000000050000000000000414000005940000000600000017000007460090000000000000000S
042023051024415899Mora de Rubielos                                                                                    021621603200001569000020000119500001195000000040000000000000522000007300000001800000053000008180090000000000000000S
042023051024416099Mosqueruela                                                                                         021621603200000551000010000041300000413000000020000000000000211000002990000000500000004000003220070000000000000000S
042023051024416199Muniesa                                                                                             005005002600000571000010000042300000423000000020000000000000197000002800000000300000007000003260070000000000000000S
042023051024416999Ojos Negros                                                                                         005005002500000328000010000027400000274000000000000000000000114000001670000000800000003000001950070000000000000000S
042023051024417199Olba                                                                                                021621603200000266000010000021200000212000000040000000000000066000001180000000000000003000001710070000000000000000S
042023051024417299Oliete                                                                                              001301302700000330000010000030400000304000000000000000000000164000002110000000300000005000002390070000000000000000S
042023051024417499Orihuela del Tremedal                                                                               021621603100000454000010000041400000414000000060000000000000220000002780000000300000004000003530070000000000000000S
042023051024417999Peñarroya de Tastavins                                                                              001301303300000450000010000030400000304000000010000000000000123000001960000000200000006000002320070000000000000000S
042023051024418299Perales del Alfambra                                                                                021621602900000264000010000019200000192000000020000000000000082000001290000000400000001000001590070000000000000000S
042023051024419199La Puebla de Híjar                                                                                  001301302300000914000020000073500000735000000100000000000000389000005210000000300000017000005760070000000000000000S
042023051024419299La Puebla de Valverde                                                                               021621603200000448000010000036800000368000000070000000000000199000002820000000400000006000003250070000000000000000S
042023051024420199Rubielos de Mora                                                                                    021621603200000624000010000049600000496000000100000000000000249000003180000001600000031000003650070000000000000000S
042023051024420599Samper de Calanda                                                                                   001301302300000731000010000062300000623000000040000000000000234000003810000000700000013000004610070000000000000000S
042023051024420999Santa Eulalia                                                                                       021621602900001033000010000077800000778000000030000000000000347000004760000000200000021000005540090000000000000000S
042023051024421099Sarrión                                                                                             021621603200001201000010000077500000775000000110000000000000375000005160000000800000009000006080090000000000000000S
042023051024421699Teruel                                                                                              021621602900035900000420002691100026911000001890000000000010322000142980000024100000277000177260210000000000000000S
042023051024422199Torrecilla de Alcañiz                                                                               001301302800000460000010000038800000388000000010000000000000201000002660000000100000003000003260070000000000000000S
042023051024423299Torrijo del Campo                                                                                   005005002500000482000010000036400000364000000030000000000000169000002450000001600000009000002690070000000000000000S
042023051024423799Urrea de Gaén                                                                                       001301302300000440000010000036000000360000000010000000000000194000002590000000400000009000002950070000000000000000S
042023051024423899Utrillas                                                                                            005005002600003011000040000229000002290000000200000000000000939000014070000002000000028000016260110000000000000000S
042023051024424199Valdealgorfa                                                                                        001301302800000591000010000048400000484000000070000000000000214000002890000000400000003000003730070000000000000000S
042023051024424599Valdeltormo                                                                                         001301303300000301000010000024100000241000000010000000000000098000001550000000300000003000001950070000000000000000S
042023051024424699Valderrobres                                                                                        001301303300002498000020000164500001645000000370000000000000677000009470000001400000014000011360110000000000000000S
042023051024424799Valjunquera                                                                                         001301303300000337000010000028200000282000000000000000000000127000001680000000300000002000002320070000000000000000S
042023051024425199Villafranca del Campo                                                                               021621602500000301000010000025100000251000000010000000000000130000001640000001100000068000001160070000000000000000S
042023051024426199Villarquemado                                                                                       021621602900000857000010000072000000720000000030000000000000359000004940000001700000029000005490070000000000000000S
042023051024426399Villastar                                                                                           021621602900000543000010000038500000385000000030000000000000156000002340000000100000004000002730070000000000000000S
042023051024426499Villel                                                                                              021621602900000329000010000022700000227000000040000000000000106000001450000000400000005000001680070000000000000000S
042023051025000499Aguarón                                                                                             009409402100000610000010000046600000466000000220000000000000277000003580000000600000005000003910070000000000000000S
042023051025000699Ainzón                                                                                              025125101300001066000020000088000000880000000010000000000000440000006030000000800000008000007000090000000000000000S
042023051025000899Alagón                                                                                              029729701500007178000100000524700005247000000610000000000002045000028200000005100000046000033160130000000000000000S
042023051025001799Alfajarín                                                                                           029729701700002434000030000185300001853000000080000000000000849000011080000002200000023000012990110000000000000000S
042023051025001899Alfamén                                                                                             029729702100001477000020000090800000908000000540000000000000474000005960000000600000027000006680090000000000000000S
042023051025002099Alhama de Aragón                                                                                    006706702000000964000020000074400000744000000100000000000000317000004350000001700000021000004640070000000000000000S
042023051025002299La Almolda                                                                                          029729701000000549000010000048900000489000000010000000000000188000003140000001700000048000003220070000000000000000S
042023051025002499Almonacid de la Sierra                                                                              029729701600000756000010000054600000546000000210000000000000203000002870000000800000014000004290070000000000000000S
042023051025002599La Almunia de Doña Godina                                                                           029729701600007943000080000460700004607000001770000000000001825000024840000010000000057000029350130000000000000000S
042023051025002699Alpartir                                                                                            029729701600000602000010000040000000400000000060000000000000232000002640000000500000022000002830070000000000000000S
042023051025002799Ambel                                                                                               025125101300000253000010000022000000220000000000000000000000106000001560000000200000007000001740070000000000000000S
042023051025002999Aniñón                                                                                              006706702000000659000010000056900000569000000140000000000000244000003530000001300000019000003930070000000000000000S
042023051025003299Arándiga                                                                                            006706702000000287000010000022400000224000000070000000000000116000001520000000300000004000001680070000000000000000S
042023051025003499Ariza                                                                                               006706702000001045000020000074100000741000000060000000000000377000004970000000500000017000006140090000000000000000S
042023051025003899Ateca                                                                                               006706702000001690000030000135700001357000000200000000000000635000008360000003300000032000009310090000000000000000S
042023051025003999Azuara                                                                                              029729702200000539000010000046400000464000000010000000000000266000003250000000700000011000003920070000000000000000S
042023051025004399Bárboles                                                                                            029729701500000297000010000024700000247000000000000000000000128000001540000000500000003000001790070000000000000000S
042023051025004599Belchite                                                                                            029729702200001533000020000125400001254000000390000000000000597000008010000000600000025000009630090000000000000000S
042023051025005199Biota                                                                                               009509500500000874000020000074700000747000000150000000000000384000005190000000700000003000006170070000000000000000S
042023051025005399Boquiñeni                                                                                           029729701500000790000010000063900000639000000170000000000000320000004290000000800000011000004720070000000000000000S
042023051025005599Borja                                                                                               025125101300005054000060000369700003697000000500000000000001535000020170000003000000035000024190130000000000000000S
042023051025005699Botorrita                                                                                           029729701700000526000010000045300000453000000060000000000000206000002810000001500000011000003190070000000000000000S
042023051025005799Brea de Aragón                                                                                      006706701400001547000030000130000001300000000100000000000000658000009360000001700000013000009840090000000000000000S
042023051025005999Bujaraloz                                                                                           029729701000001013000020000076600000766000000070000000000000343000004900000000200000006000006210090000000000000000S
042023051025006299El Burgo de Ebro                                                                                    029729701700002591000040000207400002074000000660000000000000928000011620000004300000061000013430110000000000000000S
042023051025006499Cabañas de Ebro                                                                                     029729701500000491000010000041100000411000000000000000000000219000003020000001100000008000003260070000000000000000S
042023051025006699Cadrete                                                                                             029729701700004473000050000322600003226000000680000000000001262000016750000005200000049000020520110000000000000000S
042023051025006799Calatayud                                                                                           006706702000019776000260001424600014246000005800000000000005710000074580000018800000227000087850170000000000000000S
042023051025006899Calatorao                                                                                           029729701600002882000030000190200001902000000550000000000000844000012130000002200000023000013650110000000000000000S
042023051025007399Cariñena                                                                                            009409402100003345000040000239400002394000003160000000000001113000015080000002900000020000017620110000000000000000S
042023051025007499Caspe                                                                                               007407401900010220000110000616000006160000000950000000000002653000035350000007600000096000041610170000000000000000S
042023051025007999Cervera de la Cañada                                                                                006706702000000264000010000023300000233000000120000000000000127000001740000000300000001000002080070000000000000000S
042023051025008199Cetina                                                                                              006706702000000570000010000046700000467000000040000000000000235000003040000000500000002000003530070000000000000000S
042023051025008899Cosuenda                                                                                            009409402100000326000010000028200000283000000170000000000000096000002130000000100000008000002430070000000000000000S
042023051025008999Cuarte de Huerva                                                                                    029729701700014169000160000962800009628000001240000000000003562000048590000009200000055000062970170000000000000000S
042023051025009299Chiprana                                                                                            007407401900000515000010000030500000305000000280000000000000149000002200000000700000007000002560070000000000000000S
042023051025009499Daroca                                                                                              009409402400001921000040000146600001466000000540000000000000655000008910000002500000029000010240090000000000000000S
042023051025009599Ejea de los Caballeros                                                                              009509500500017124000260001208800012088000001780000000000004920000066850000013800000107000078540170000000000000000S
042023051025009999Épila                                                                                               029729701600004447000070000307600003076000000770000000000001201000017750000003400000050000022190110000000000000000S
042023051025010099Erla                                                                                                009509500500000360000010000030600000306000000010000000000000150000002130000000900000006000002320070000000000000000S
042023051025010199Escatrón                                                                                            007407401800001156000020000088600000886000000090000000000000381000005010000001800000019000005670090000000000000000S
042023051025010299Fabara                                                                                              007407401900001088000020000079600000796000000210000000000000408000005370000000500000010000006480090000000000000000S
042023051025010499Farlete                                                                                             029729701000000376000010000036300000363000000060000000000000210000002680000000100000007000003280070000000000000000S
042023051025010599Fayón                                                                                               007407401900000397000010000029000000290000000160000000000000149000001800000000200000006000002300070000000000000000S
042023051025010799Figueruelas                                                                                         029729701500001226000020000103800001038000000470000000000000473000006630000002500000051000007150090000000000000000S
042023051025011099El Frasno                                                                                           006706702000000379000010000032200000322000000010000000000000146000002080000000800000004000002510070000000000000000S
042023051025011399Fuendejalón                                                                                         025125101300000763000010000060600000606000000490000000000000354000004500000001600000015000004610070000000000000000S
042023051025011599Fuentes de Ebro                                                                                     029729701700004613000060000336000003360000000380000000000001410000019030000004900000042000021940110000000000000000S
042023051025011899Gallur                                                                                              029729701500002563000040000206900002069000000130000000000000900000012280000003200000035000014450110000000000000000S
042023051025011999Gelsa                                                                                               029729701800001007000020000082000000820000000000000000000000378000005220000000700000007000006210090000000000000000S
042023051025012199Gotor                                                                                               006706701400000290000010000025500000255000000010000000000000142000001880000000100000003000002040070000000000000000S
042023051025012399Grisén                                                                                              029729701500000623000010000047000000470000000270000000000000212000002900000000700000006000003330070000000000000000S
042023051025012499Herrera de los Navarros                                                                             009409402400000523000010000038300000383000000090000000000000158000002180000001500000010000002810070000000000000000S
042023051025012599Ibdes                                                                                               006706702000000384000010000033200000332000000080000000000000133000002210000000400000005000002810070000000000000000S
042023051025012699Illueca                                                                                             006706701400002746000040000218000002180000000640000000000001089000013720000002500000041000015610110000000000000000S
042023051025012999Jaraba                                                                                              006706702000000280000010000021700000217000000030000000000000089000001220000002000000002000001250070000000000000000S
042023051025013099Jarque de Moncayo                                                                                   006706701400000407000010000033800000338000000030000000000000135000002160000000600000006000002380070000000000000000S
042023051025013199Jaulín                                                                                              029729701700000278000010000025000000250000000090000000000000134000001560000000600000003000001840070000000000000000S
042023051025013299La Joyosa                                                                                           029729701500001119000020000083200000832000000100000000000000370000004590000002100000008000005520090000000000000000S
042023051025013699Lécera                                                                                              029729702200000634000010000051900000519000000050000000000000273000003390000002000000018000003510070000000000000000S
042023051025013799Leciñena                                                                                            029729701000001116000020000094300000943000000080000000000000517000006870000002300000017000007290090000000000000000S
042023051025013999Letux                                                                                               029729702200000337000010000030800000308000000050000000000000195000002310000000200000002000002640070000000000000000S
042023051025014399Longares                                                                                            009409402100000882000010000053100000531000000090000000000000272000003690000000900000006000004210070000000000000000S
042023051025014799Luceni                                                                                              029729701500000973000020000075200000752000000080000000000000351000004590000002800000021000004820070000000000000000S
042023051025014899Luesia                                                                                              009509500500000333000010000030300000303000000000000000000000135000001840000000100000006000002310070000000000000000S
042023051025015099Lumpiaque                                                                                           029729701600000841000010000065500000656000000170000000000000232000003390000001800000021000003840070000000000000000S
042023051025015199Luna                                                                                                009509500500000694000010000060500000605000000090000000000000275000003660000002000000014000004330070000000000000000S
042023051025015299Maella                                                                                              007407401900002097000030000132000001320000000200000000000000636000008820000002900000016000010230110000000000000000S
042023051025015399Magallón                                                                                            029729701300001118000020000091100000911000000330000000000000512000006400000001700000011000007140090000000000000000S
042023051025015699Maleján                                                                                             025125101300000262000010000021100000211000000000000000000000104000001470000000600000003000001730070000000000000000S
042023051025015799Malón                                                                                               025125101200000392000010000031900000319000000070000000000000164000002180000000600000010000002450070000000000000000S
042023051025015999Maluenda                                                                                            006706702000000905000020000066200000662000000630000000000000297000004410000001000000007000005260070000000000000000S
